timestamp,accion,precio_eth_btc,eth_usado,btc_obtenido,btc_final
2024-04-17 06:00:00,Vender ETH,0.04839,0.02069108214359611,0.0010012414649286157,0.0010012414649286157
2024-04-17 09:00:00,Vender ETH,0.04863,0.020635644371983012,0.001003511385809534,0.001003511385809534
2024-04-17 12:00:00,Vender ETH,0.04864,0.020661136211849576,0.0010049576653443635,0.0010049576653443635
2024-04-17 14:00:00,Vender ETH,0.04866,0.020686654288685952,0.0010066125976874584,0.0010066125976874584
2024-04-17 18:00:00,Vender ETH,0.04924,0.020538922621657997,0.0010113365498904397,0.0010113365498904397
2024-04-17 21:00:00,Vender ETH,0.04892,0.020563980274307433,0.0010059899150191196,0.0010059899150191196
2024-04-18 01:00:00,Vender ETH,0.04871,0.020631458470449542,0.0010049583420955973,0.0010049583420955973
2024-04-18 04:00:00,Vender ETH,0.0489,0.020593408649499944,0.0010070176829605473,0.0010070176829605473
2024-04-18 07:00:00,Vender ETH,0.04863,0.02061448685692011,0.0010024824958520249,0.0010024824958520249
2024-04-19 00:00:00,Vender ETH,0.0485,0.02069178124696649,0.0010035513904778747,0.0010035513904778747
2024-04-19 03:00:00,Vender ETH,0.04822,0.020824888783520956,0.0010041761371413806,0.0010041761371413806
2024-04-19 05:00:00,Vender ETH,0.04834,0.02086382998423812,0.0010085575414380706,0.0010085575414380706
2024-04-19 08:00:00,Vender ETH,0.04814,0.020998491389508028,0.0010108673754909165,0.0010108673754909165
2024-04-19 13:00:00,Vender ETH,0.04773,0.021108109740883618,0.0010074900779323752,0.0010074900779323752
2024-04-19 18:00:00,Vender ETH,0.04792,0.021139112000259655,0.0010129862470524425,0.0010129862470524425
2024-04-19 21:00:00,Vender ETH,0.04813,0.02107314847207078,0.0010142506359607666,0.0010142506359607666
2024-04-20 01:00:00,Vender ETH,0.04793,0.021152255181663537,0.0010138275908571333,0.0010138275908571333
2024-04-20 06:00:00,Vender ETH,0.04785,0.021196479006003206,0.0010142515204372533,0.0010142515204372533
2024-04-20 08:00:00,Vender ETH,0.04785,0.021200909708136564,0.0010144635295343345,0.0010144635295343345
2024-04-20 11:00:00,Vender ETH,0.04783,0.02122752729722399,0.0010153126306262235,0.0010153126306262235
2024-04-20 17:00:00,Vender ETH,0.04838,0.021209789651686305,0.0010261296233485834,0.0010261296233485834
2024-04-20 19:00:00,Vender ETH,0.04853,0.021236126311022008,0.001030589209873898,0.001030589209873898
2024-04-21 01:00:00,Vender ETH,0.0485,0.021166342367506634,0.0010265676048240718,0.0010265676048240718
